2026-02-04 11:23:06 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-04 16:20:31 | telegram | INFO | [8433815573] Osman Emre: photobooth aç...
2026-02-04 16:20:31 | telegram | INFO | [8433815573] Osman Emre: photobooth aç...
2026-02-04 16:20:32 | agent | INFO | İşleniyor: photobooth aç...
2026-02-04 16:20:32 | agent_loop | INFO | Processing input: photobooth aç
2026-02-04 16:20:33 | agent | INFO | İşleniyor: photobooth aç...
2026-02-04 16:20:33 | agent_loop | INFO | Processing input: photobooth aç
2026-02-04 16:20:45 | agent_loop | INFO | LLM plan raw: [
  {"step":1,"tool":"open_app","params":{"app_name":"Safari"},"desc":"Safari uygulamasını aç"},
  {"step":2,"tool":"web_search","params":{"query":"photobooth"},"desc":"Photobooth ile ilgili web araması yap"}
]
2026-02-04 16:20:45 | agent_loop | INFO | Executing step step_1: Safari uygulamasını aç (attempt 1/3)
2026-02-04 16:20:45 | task_executor | INFO | Executing open_app with params: {'app_name': 'Safari'}
2026-02-04 16:20:45 | task_executor | INFO | Task open_app completed in 0.11s
2026-02-04 16:20:45 | agent_loop | INFO | Executing step step_2: Photobooth ile ilgili web araması yap (attempt 1/3)
2026-02-04 16:20:46 | task_executor | INFO | Executing web_search with params: {'query': 'photobooth'}
2026-02-04 16:20:47 | web.search | INFO | Search 'photobooth': found 5 results
2026-02-04 16:20:47 | task_executor | INFO | Task web_search completed in 1.77s
2026-02-04 16:20:49 | agent_loop | INFO | LLM plan raw: [
  {"step":1,"tool":"open_app","params":{"app_name":"Safari"},"desc":"Safari uygulamasını aç"},
  {"step":2,"tool":"web_search","params":{"query":"photobooth"},"desc":"Photobooth ile ilgili web araması yap"}
]
2026-02-04 16:20:49 | agent_loop | INFO | Executing step step_1: Safari uygulamasını aç
2026-02-04 16:20:49 | task_executor | INFO | Executing open_app with params: {'app_name': 'Safari'}
2026-02-04 16:20:50 | task_executor | INFO | Task open_app completed in 0.15s
2026-02-04 16:20:50 | agent_loop | INFO | Executing step step_2: Photobooth ile ilgili web araması yap
2026-02-04 16:20:50 | task_executor | INFO | Executing web_search with params: {'query': 'photobooth'}
2026-02-04 16:20:51 | web.search | INFO | Search 'photobooth': found 5 results
2026-02-04 16:20:51 | task_executor | INFO | Task web_search completed in 1.28s
2026-02-04 16:31:37 | main | INFO | Bot durduruldu
2026-02-04 16:31:40 | telegram.ext.Application | INFO | Application is stopping. This might take a moment.
2026-02-04 16:31:40 | telegram.ext.Application | CRITICAL | Fetching updates was aborted due to CancelledError(). Suppressing exception to ensure graceful shutdown.
Traceback (most recent call last):
  File "/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/asyncio/runners.py", line 204, in run
    return runner.run(main)
           ~~~~~~~~~~^^^^^^
  File "/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/asyncio/runners.py", line 127, in run
    return self._loop.run_until_complete(task)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^
  File "/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/asyncio/base_events.py", line 706, in run_until_complete
    self.run_forever()
    ~~~~~~~~~~~~~~~~^^
  File "/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/asyncio/base_events.py", line 677, in run_forever
    self._run_once()
    ~~~~~~~~~~~~~~^^
  File "/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/asyncio/base_events.py", line 2008, in _run_once
    event_list = self._selector.select(timeout)
  File "/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/selectors.py", line 548, in select
    kev_list = self._selector.control(None, max_ev, timeout)
  File "/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/asyncio/runners.py", line 166, in _on_sigint
    raise KeyboardInterrupt()
KeyboardInterrupt

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/emrekoca/Desktop/bot/venv/lib/python3.14/site-packages/telegram/ext/_application.py", line 673, in stop
    self.__update_fetcher_task.result()
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "/Users/emrekoca/Desktop/bot/venv/lib/python3.14/site-packages/telegram/ext/_application.py", line 1233, in _update_fetcher
    await self.__update_fetcher()
  File "/Users/emrekoca/Desktop/bot/venv/lib/python3.14/site-packages/telegram/ext/_application.py", line 1212, in __update_fetcher
    update = await self.update_queue.get()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/Cellar/python@3.14/3.14.2_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/asyncio/queues.py", line 186, in get
    await getter
asyncio.exceptions.CancelledError
2026-02-04 16:31:40 | telegram.ext.Application | INFO | Application.stop() complete
2026-02-04 16:31:40 | agent | INFO | UI bağlantısı kesildi
2026-02-04 16:31:42 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:31:42 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:31:42 | ui.app | INFO | Starting desktop application...
2026-02-04 16:33:34 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:33:34 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:33:34 | ui.app | INFO | Starting desktop application...
2026-02-04 16:34:05 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:34:05 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:34:05 | ui.app | INFO | Starting desktop application...
2026-02-04 16:35:23 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:35:23 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:35:23 | ui.app | INFO | Starting desktop application...
2026-02-04 16:35:27 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-04 16:35:27 | agent | INFO | UI bağlantısı kuruldu
2026-02-04 16:35:27 | main | INFO | Bot UI ile bağlandı
2026-02-04 16:35:27 | main | INFO | Agent başlatılıyor...
2026-02-04 16:35:27 | agent | INFO | Agent başlatılıyor...
2026-02-04 16:35:27 | llm | INFO | Model llama3.1:8b hazır
2026-02-04 16:35:27 | agent | INFO | LLM hazır
2026-02-04 16:35:27 | agent | INFO | Reasoning engine hazır
2026-02-04 16:35:27 | agent | INFO | Autonomous planner hazır
2026-02-04 16:35:27 | agent | INFO | Plan executor hazır
2026-02-04 16:35:27 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-04 16:35:27 | agent | INFO | Agent loop hazır
2026-02-04 16:35:27 | agent | INFO | ✅ Agent hazır - Autonomous mode active
2026-02-04 16:35:27 | main | INFO | Telegram uygulaması oluşturuluyor...
2026-02-04 16:35:27 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-04 16:35:27 | main | INFO | ========================================
2026-02-04 16:35:27 | main | INFO | 🤖 Bot başlatıldı!
2026-02-04 16:35:27 | main | INFO | ========================================
2026-02-04 16:35:28 | telegram.ext.Application | INFO | Application started
2026-02-04 16:37:21 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:37:21 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:37:21 | ui.app | INFO | Starting desktop application...
2026-02-04 16:38:40 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:38:40 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:38:40 | ui.app | INFO | Starting desktop application...
2026-02-04 16:39:11 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:39:11 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:39:11 | ui.app | INFO | Starting desktop application...
2026-02-04 16:39:42 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:39:42 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:39:42 | ui.app | INFO | Starting desktop application...
2026-02-04 16:41:43 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:41:43 | ui.app | INFO | Starting desktop application...
2026-02-04 16:45:27 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:45:27 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:45:27 | ui.app | INFO | Starting desktop application...
2026-02-04 16:48:31 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:48:31 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:48:31 | ui.app | INFO | Starting desktop application...
2026-02-04 16:49:27 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:49:27 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:49:27 | ui.app | INFO | Starting desktop application...
2026-02-04 16:51:09 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:51:09 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:51:09 | ui.app | INFO | Starting desktop application...
2026-02-04 16:52:41 | main | INFO | Masaüstü UI modu başlatılıyor...
2026-02-04 16:52:41 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-04 16:52:41 | ui.app | INFO | Starting desktop application...
2026-02-04 16:55:51 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-04 16:55:51 | main | INFO | Agent başlatılıyor...
2026-02-04 16:55:51 | agent | INFO | Agent başlatılıyor...
2026-02-04 16:55:51 | llm | INFO | Model llama3.1:8b hazır
2026-02-04 16:55:51 | agent | INFO | LLM hazır
2026-02-04 16:55:51 | agent | INFO | Reasoning engine hazır
2026-02-04 16:55:51 | agent | INFO | Autonomous planner hazır
2026-02-04 16:55:51 | agent | INFO | Plan executor hazır
2026-02-04 16:55:51 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-04 16:55:51 | agent | INFO | Agent loop hazır
2026-02-04 16:55:51 | agent | INFO | ✅ Agent hazır - Autonomous mode active
2026-02-04 16:55:51 | main | INFO | Telegram uygulaması oluşturuluyor...
2026-02-04 16:55:51 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-04 16:55:51 | main | INFO | ========================================
2026-02-04 16:55:51 | main | INFO | 🤖 Bot başlatıldı!
2026-02-04 16:55:51 | main | INFO | ========================================
2026-02-04 16:55:52 | telegram.ext.Application | INFO | Application started
2026-02-04 16:55:57 | telegram | INFO | [8433815573] Osman Emre: selam...
2026-02-04 16:55:57 | agent | INFO | İşleniyor: selam...
2026-02-04 16:55:57 | agent_loop | INFO | Processing input: selam
2026-02-04 16:56:24 | telegram | INFO | [8433815573] Osman Emre: yapay zeka hakkında araştırma yap...
2026-02-04 16:56:24 | agent | INFO | İşleniyor: yapay zeka hakkında araştırma yap...
2026-02-04 16:56:24 | agent_loop | INFO | Processing input: yapay zeka hakkında araştırma yap
2026-02-04 16:56:24 | agent_loop | INFO | Executing step step_1: yapay zeka hakkında araştırma yap
2026-02-04 16:56:24 | task_executor | INFO | Executing start_research with params: {'topic': 'yapay zeka', 'depth': 'basic'}
2026-02-04 16:56:24 | web.research | INFO | Started research task: research_20260204_165624 - yapay zeka
2026-02-04 16:56:25 | task_executor | INFO | Task start_research completed in 0.00s
2026-02-04 16:56:26 | web.search | INFO | Search 'yapay zeka': found 2 results
2026-02-04 16:56:26 | web.research | INFO | Research completed: research_20260204_165624
2026-02-04 17:10:58 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-04 17:11:27 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-04 17:11:27 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-04 17:11:27 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-04 17:11:27 | session_manager | INFO | Session created: e058fa25-f2d8-40f4-bf60-aa1c8f5e5537 for user 123
2026-02-04 17:11:27 | session_manager | INFO | Session closed: e058fa25-f2d8-40f4-bf60-aa1c8f5e5537
2026-02-04 17:12:00 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-04 17:12:00 | agent | INFO | Agent başlatılıyor...
2026-02-04 17:12:00 | llm | INFO | Model llama3.1:8b hazır
2026-02-04 17:12:00 | agent | INFO | LLM hazır
2026-02-04 17:12:00 | agent | INFO | Reasoning engine hazır
2026-02-04 17:12:00 | agent | INFO | Autonomous planner hazır
2026-02-04 17:12:00 | agent | INFO | Plan executor hazır
2026-02-04 17:12:00 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-04 17:12:00 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-04 17:12:00 | agent | INFO | Agent loop hazır
2026-02-04 17:12:00 | tool_health | INFO | Initializing tool health checks...
2026-02-04 17:12:00 | tool_health | WARNING | CLI tool 'wifi': not found
2026-02-04 17:12:00 | tool_health | INFO | Tool health check initialization complete
2026-02-04 17:12:00 | agent | INFO | Tool health check: 0/0 healthy
2026-02-04 17:12:00 | agent | INFO | Session manager initialized and stale sessions cleaned
2026-02-04 17:12:00 | agent | INFO | ✅ Agent hazır - Autonomous mode active
2026-02-04 17:53:16 | semantic_memory | WARNING | sentence-transformers not installed, using simple keyword matching
2026-02-04 17:53:16 | knowledge_base | WARNING | Knowledge base embedder not available: No module named 'sentence_transformers'
2026-02-04 17:53:16 | request_router | INFO | Routed chat request with direct strategy
2026-02-04 17:54:21 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-04 17:54:22 | agent | INFO | Agent başlatılıyor...
2026-02-04 17:54:22 | llm | INFO | Model llama3.1:8b hazır
2026-02-04 17:54:22 | agent | INFO | LLM hazır
2026-02-04 17:54:22 | agent | INFO | Reasoning engine hazır
2026-02-04 17:54:22 | agent | INFO | Autonomous planner hazır
2026-02-04 17:54:22 | agent | INFO | Plan executor hazır
2026-02-04 17:54:22 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-04 17:54:22 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-04 17:54:22 | agent | INFO | Agent loop hazır
2026-02-04 17:54:22 | tool_health | INFO | Initializing tool health checks...
2026-02-04 17:54:22 | tool_health | WARNING | CLI tool 'wifi': not found
2026-02-04 17:54:22 | tool_health | INFO | Tool health check initialization complete
2026-02-04 17:54:22 | agent | INFO | Tool health check: 0/0 healthy
2026-02-04 17:54:22 | agent | INFO | Session manager initialized and stale sessions cleaned
2026-02-04 17:54:22 | semantic_memory | WARNING | sentence-transformers not installed, using simple keyword matching
2026-02-04 17:54:22 | agent | INFO | Semantic memory initialized
2026-02-04 17:54:22 | knowledge_base | WARNING | Knowledge base embedder not available: No module named 'sentence_transformers'
2026-02-04 17:54:22 | agent | INFO | Knowledge base initialized
2026-02-04 17:54:22 | agent | INFO | Smart cache initialized
2026-02-04 17:54:22 | agent | INFO | Request router initialized
2026-02-04 17:54:22 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-04 17:54:22 | agent | INFO | Connection pools initialized
2026-02-04 17:54:22 | agent | INFO | ✅ Agent hazır - Autonomous mode active
2026-02-04 17:57:20 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-04 17:57:20 | agent | INFO | Agent başlatılıyor...
2026-02-04 17:57:20 | llm | INFO | Model llama3.1:8b hazır
2026-02-04 17:57:20 | agent | INFO | LLM hazır
